road_id,OBJECTID,DISSOLVE_ID,class,subtype,RoadClass,LandUse,RoadLength,SpeedLimit,SpeedLimitFloor,PercentileBand,RankedPercentile,MedianSpeed,F85thPercentileSpeed,PercentOverLimit,NumberOverLimit,Pass,ExcludeFromSpeedSPI,AnalysisStatus,coord_lng1,coord_lat1,coord_lng2,coord_lat2,StreetImageLink,Shape_Length,yolo_images_found,yolo_total_vehicles,yolo_total_pedestrians,yolo_total_cars,yolo_total_trucks,yolo_total_buses,yolo_total_motorcycles,yolo_total_bicycles,yolo_max_vehicles_single_image,yolo_avg_vehicles_per_image,yolo_per_heading_json,vlm_images_sent,vlm_greenery_score,vlm_greenery_intensity,vlm_footpath_score,vlm_lighting_score,vlm_shade_score,vlm_road_condition_score,vlm_building_height_score,vlm_building_density_score,vlm_population_density_score,vlm_land_use_type,vlm_overall_walkability,vlm_lane_marking_quality,vlm_lane_count,vlm_curvature_visible,vlm_intersection_visible,vlm_lane_width_estimate,vlm_vlm_notes,yolo_processed_at,vlm_processed_at
2026,2026,PR/674,primary,road,primary,URBAN,1.4116635690000001,30,30,0-5%,0.5052369077306733,24.333333333333332,31,0.21883155533171558,19118,1,0,Valid,74.2012684,16.6719324,74.2102256,16.6812407,"74.2012684,16.6719324,74.2102256,16.6812407",1411.663569403589,4,20,11,7,1,0,12,0,7,5.0,"{""0"": {""vehicles"": 4, ""pedestrians"": 5, ""by_class"": {""person"": 5, ""motorcycle"": 4}}, ""90"": {""vehicles"": 4, ""pedestrians"": 2, ""by_class"": {""truck"": 1, ""person"": 2, ""motorcycle"": 3}}, ""180"": {""vehicles"": 7, ""pedestrians"": 0, ""by_class"": {""car"": 6, ""motorcycle"": 1}}, ""270"": {""vehicles"": 5, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""motorcycle"": 4, ""car"": 1}}}",4,3,moderate,2,0,3,5,5,7,7,mixed,6,0,2,0,0,standard,"The street has moderate greenery, a mix of residential and commercial buildings, and is moderately walkable with some traffic.",2026-06-24 04:25:09,2026-06-24 06:54:46
2027,2027,TR/13083,trunk,road,trunk,URBAN,1.577384941,55,55,0-5%,0.5054862842892768,43.333333333333336,55.888888888888886,0.1937150365100288,90968,1,0,Valid,75.8687876,19.8498469,75.8689715,19.8371255,"75.8687876,19.8498469,75.8689715,19.8371255",1577.3849414779104,4,18,16,6,6,0,6,0,7,4.5,"{""0"": {""vehicles"": 4, ""pedestrians"": 1, ""by_class"": {""car"": 3, ""person"": 1, ""truck"": 1}}, ""90"": {""vehicles"": 7, ""pedestrians"": 2, ""by_class"": {""car"": 3, ""person"": 2, ""truck"": 4, ""train"": 1}}, ""180"": {""vehicles"": 4, ""pedestrians"": 8, ""by_class"": {""person"": 8, ""motorcycle"": 3, ""truck"": 1}}, ""270"": {""vehicles"": 3, ""pedestrians"": 5, ""by_class"": {""person"": 5, ""motorcycle"": 3}}}",4,0,none,0,0,0,5,5,5,5,commercial,2,0,2,0,0,standard,"The street is busy with vehicles and pedestrians, featuring a mix of commercial and residential buildings. The road appears to be in good condition but lacks clear lane markings.",2026-06-24 04:25:09,2026-06-24 06:54:51
2028,2028,PR/2243,primary,road,primary,RURAL,11.312013609,55,55,0-5%,0.5057356608478804,64.5,79.83333333333333,0.742580143595372,16238,1,0,Valid,76.9108184,18.7022348,76.8133339,18.6962057,"76.9108184,18.7022348,76.8133339,18.6962057",11312.013609111682,4,0,0,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""train"": 1}}}",4,3,sparse,0,0,0,7,0,0,0,open_land,2,7,2,0,0,standard,"The road is surrounded by fields and sparse vegetation, with no visible pedestrian paths or street lighting. The road appears to be in good condition with standard lane markings.",2026-06-24 04:25:10,2026-06-24 06:54:56
2029,2029,TR/12613,trunk,road,trunk,RURAL,2.340869951,55,55,0-5%,0.5059850374064838,86.33333333333333,104,0,0,1,0,Valid,78.3641063,20.5083577,78.3792234,20.5225642,"78.3641063,20.5083577,78.3792234,20.5225642",2340.869951370816,4,1,2,0,1,0,0,0,1,0.25,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""truck"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""train"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""train"": 1}}}",4,5,moderate,0,0,0,5,0,0,0,open_land,0,5,2,0,0,standard,The road is surrounded by greenery and appears to be in a rural area with no visible buildings or urban infrastructure.,2026-06-24 04:25:11,2026-06-24 06:55:02
2030,2030,PR/3853,primary,road,primary,RURAL,5.029404148,40,40,0-5%,0.5062344139650873,54,68.33333333333333,0.7968791057748671,39424,1,0,Valid,75.0396118,18.1051183,75.0025289,18.1322614,"75.0396118,18.1051183,75.0025289,18.1322614",5029.404147749858,4,4,0,3,1,0,0,0,2,1.0,"{""0"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1, ""potted plant"": 3, ""fire hydrant"": 1}}, ""90"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""car"": 2}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""truck"": 1, ""potted plant"": 4}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""bench"": 1, ""potted plant"": 6}}}",4,5,moderate,8,0,3,7,5,5,5,commercial,7,0,0,0,0,unknown,"The area features a mix of commercial and greenery, with a pedestrian-friendly path and some shade from trees.",2026-06-24 04:25:12,2026-06-24 06:55:07
2031,2031,PR/1251,primary,road,primary,URBAN,2.1549289829999996,55,55,0-5%,0.5064837905236907,36,45,0,0,1,0,Valid,77.3013915,19.1235945,77.3068615,19.1417278,"77.3013915,19.1235945,77.3068615,19.1417278",2154.9289833524285,4,7,6,2,0,0,5,0,3,1.75,"{""0"": {""vehicles"": 3, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""car"": 1, ""motorcycle"": 2}}, ""90"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""car"": 1, ""person"": 1, ""motorcycle"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""motorcycle"": 2, ""person"": 1}}}",4,8,dense,0,0,8,7,5,5,5,residential_low,6,0,2,0,0,standard,"The road is surrounded by lush greenery and has a moderate level of shade, suggesting a pleasant environment for pedestrians. However, the lack of footpaths and street lighting indicates it may not be fully pedestrian-friendly.",2026-06-24 04:25:13,2026-06-24 06:55:12
2032,2032,PR/673,primary,road,primary,RURAL,7.317853894,55,55,0-5%,0.5067331670822942,61.5,76,0.6800017565431231,15485,1,0,Valid,74.3245182,16.4101524,74.2599458,16.4269224,"74.3245182,16.4101524,74.2599458,16.4269224",7317.85389443357,4,12,11,2,2,0,8,0,5,3.0,"{""0"": {""vehicles"": 5, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 4, ""car"": 1}}, ""90"": {""vehicles"": 2, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 1, ""truck"": 1}}, ""180"": {""vehicles"": 1, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""motorcycle"": 1}}, ""270"": {""vehicles"": 4, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 2, ""truck"": 1, ""car"": 1}}}",4,3,moderate,2,0,6,6,5,7,6,mixed,6,6,2,0,0,standard,"The street has moderate greenery, a mix of residential and commercial buildings, and is moderately shaded by trees. The road is in good condition with standard lane widths and clear lane markings.",2026-06-24 04:25:14,2026-06-24 06:55:17
2033,2033,PR/3803,primary,road,primary,URBAN,1.376505225,45,45,0-5%,0.5069825436408978,49,62,0.6251041812795524,75752,1,0,Valid,73.9961687,17.6981954,73.9861899,17.7053033,"73.9961687,17.6981954,73.9861899,17.7053033",1376.505224655231,4,11,18,1,1,0,7,2,5,2.75,"{""0"": {""vehicles"": 3, ""pedestrians"": 5, ""by_class"": {""person"": 5, ""motorcycle"": 2, ""bicycle"": 1}}, ""90"": {""vehicles"": 3, ""pedestrians"": 6, ""by_class"": {""person"": 6, ""truck"": 1, ""bicycle"": 1, ""car"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""270"": {""vehicles"": 5, ""pedestrians"": 6, ""by_class"": {""person"": 6, ""motorcycle"": 5}}}",4,2,sparse,0,0,0,5,5,5,5,mixed,5,5,2,0,0,standard,"The street has a mix of residential and commercial buildings, with some greenery along the sides. The road appears to be in good condition with standard lane markings.",2026-06-24 04:25:15,2026-06-24 06:55:23
2034,2034,PR/582,primary,road,primary,RURAL,75.00543651100001,55,55,0-5%,0.5072319201995013,77.5,89.5,1,1112,1,0,Valid,76.8520632,20.5526249,76.277868,20.5206867,"76.8520632,20.5526249,76.277868,20.5206867",75005.43651075033,4,2,1,0,1,0,1,0,1,0.5,"{""0"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""truck"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,5,dense,0,0,5,7,0,0,0,open_land,2,7,2,0,0,standard,The road is surrounded by dense greenery and appears to be in a rural area with no visible buildings or urban infrastructure.,2026-06-24 04:25:16,2026-06-24 06:55:28
2035,2035,PR/2829,primary,road,primary,RURAL,7.428930582,55,55,0-5%,0.5074812967581047,58,70.5,0.5998397578563162,6738,1,0,Valid,72.7594449,19.8760476,72.6891775,19.8743643,"72.7594449,19.8760476,72.6891775,19.8743643",7428.930582186216,4,1,3,0,0,0,0,1,1,0.25,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""train"": 1, ""bench"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""bicycle"": 1}}}",4,5,moderate,2,0,3,5,5,5,5,mixed,5,0,2,0,0,standard,"The road has a mix of residential and commercial buildings, with moderate greenery and a standard-width road. The area appears to be moderately走able with some pedestrian paths.",2026-06-24 04:25:17,2026-06-24 06:55:33
2036,2036,PR/4069,primary,road,primary,RURAL,8.067256938,55,55,0-5%,0.5077306733167082,47.5,59.5,0.2487936691758348,2578,1,0,Valid,72.9730896,20.0914617,72.9170355,20.1238849,"72.9730896,20.0914617,72.9170355,20.1238849",8067.256937891639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,2037,PR/1417,primary,road,primary,RURAL,24.193186167000004,55,55,0-5%,0.5079800498753118,75,91.16666666666667,0.9024084778420038,9367,1,0,Valid,75.9264276,20.2618143,75.9870859,20.101609,"75.9264276,20.2618143,75.9870859,20.101609",24193.18616695637,4,13,22,0,3,2,8,0,5,3.25,"{""0"": {""vehicles"": 5, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""motorcycle"": 3, ""bus"": 1, ""truck"": 1}}, ""90"": {""vehicles"": 3, ""pedestrians"": 8, ""by_class"": {""truck"": 2, ""person"": 8, ""backpack"": 1, ""bus"": 1}}, ""180"": {""vehicles"": 3, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""motorcycle"": 3}}, ""270"": {""vehicles"": 2, ""pedestrians"": 6, ""by_class"": {""person"": 6, ""motorcycle"": 2}}}",4,0,none,0,0,0,5,5,10,10,commercial,2,0,2,0,1,standard,"The street is busy with vehicles and pedestrians, featuring a mix of commercial and residential buildings. The road appears to be in good condition but lacks clear lane markings.",2026-06-24 04:25:18,2026-06-24 06:55:38
2038,2038,SE/10336,secondary,road,secondary,RURAL,13.643324856,55,55,0-5%,0.5082294264339152,55,66,0.5,6199,1,0,Valid,73.9837444,19.2611142,74.0342957,19.3422096,"73.9837444,19.2611142,74.0342957,19.3422096",13643.32485576862,4,5,14,2,2,0,1,0,3,1.25,"{""0"": {""vehicles"": 3, ""pedestrians"": 2, ""by_class"": {""car"": 2, ""person"": 2, ""truck"": 1}}, ""90"": {""vehicles"": 1, ""pedestrians"": 5, ""by_class"": {""person"": 5, ""motorcycle"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 5, ""by_class"": {""person"": 5}}, ""270"": {""vehicles"": 1, ""pedestrians"": 2, ""by_class"": {""banana"": 2, ""person"": 2, ""truck"": 1}}}",4,1,sparse,2,0,0,4,5,9,8,mixed,6,0,0,0,0,unknown,"The street is in a mixed-use area with both residential and commercial buildings, featuring a dirt road and sparse greenery.",2026-06-24 04:25:20,2026-06-24 06:55:43
2039,2039,PR/814,primary,road,primary,RURAL,6.512837762000001,55,55,0-5%,0.5084788029925187,47.9,61,0.27944842869894426,18158,1,0,Valid,74.1650081,17.3989749,74.1744947,17.3462453,"74.1650081,17.3989749,74.1744947,17.3462453",6512.837762108182,4,25,16,8,5,0,12,0,10,6.25,"{""0"": {""vehicles"": 3, ""pedestrians"": 2, ""by_class"": {""backpack"": 1, ""person"": 2, ""truck"": 1, ""car"": 2}}, ""90"": {""vehicles"": 6, ""pedestrians"": 7, ""by_class"": {""umbrella"": 1, ""person"": 7, ""motorcycle"": 4, ""car"": 1, ""truck"": 1}}, ""180"": {""vehicles"": 10, ""pedestrians"": 3, ""by_class"": {""car"": 4, ""motorcycle"": 6, ""person"": 3}}, ""270"": {""vehicles"": 6, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""truck"": 3, ""car"": 1, ""motorcycle"": 2}}}",4,2,sparse,3,0,2,5,5,9,8,commercial,6,3,2,0,0,standard,"The street is moderately busy with vehicles and pedestrians, featuring a mix of commercial and residential buildings. The road has some greenery but is otherwise quite urban.",2026-06-24 04:25:20,2026-06-24 06:55:48
2040,2040,SE/9622,secondary,road,secondary,RURAL,9.134800278,55,55,0-5%,0.5087281795511222,41.5,52.5,0.10756284388822958,997,1,0,Valid,78.9855383,21.4150489,79.013198,21.3414211,"78.9855383,21.4150489,79.013198,21.3414211",9134.800277777687,4,5,6,3,1,1,0,0,4,1.25,"{""0"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}, ""90"": {""vehicles"": 4, ""pedestrians"": 1, ""by_class"": {""truck"": 1, ""car"": 2, ""person"": 1, ""bus"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 3, ""by_class"": {""person"": 3}}, ""270"": {""vehicles"": 0, ""pedestrians"": 2, ""by_class"": {""person"": 2}}}",4,8,dense,0,0,8,8,0,0,0,open_land,2,8,2,1,0,standard,The road is surrounded by dense greenery and has a well-maintained road surface with visible lane markings. The road appears to curve slightly and is adjacent to an intersection.,2026-06-24 04:25:21,2026-06-24 06:55:54
2041,2041,PR/993,primary,road,primary,RURAL,5.478729603,55,55,0-5%,0.5089775561097257,27.333333333333332,37.5,0,0,1,0,Valid,75.7442712,18.2174282,75.6969164,18.2329799,"75.7442712,18.2174282,75.6969164,18.2329799",5478.729602824217,4,3,0,1,0,1,1,0,1,0.75,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1, ""dog"": 2}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1}}, ""270"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""bus"": 1}}}",4,3,moderate,2,0,2,7,3,5,5,residential_low,6,7,2,0,0,standard,"The road is moderately green with some trees and grass, has a sidewalk, and is well-maintained with standard lane widths. The area appears to be a residential low-density zone with moderate population density.",2026-06-24 04:25:22,2026-06-24 06:55:59
2042,2042,TR/12136,trunk,road,trunk,RURAL,2.3600836979999995,30,30,0-5%,0.5092269326683292,55.36363636363637,71.45454545454545,0.40752614227058515,80594,1,0,Valid,74.5135893,20.9348238,74.4963958,20.9456605,"74.5135893,20.9348238,74.4963958,20.9456605",2360.0836983351005,4,0,0,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,7,dense,0,0,7,7,5,5,5,residential_low,6,0,2,0,0,standard,"The road is surrounded by lush greenery and has a moderate shade from the trees. The road appears to be in good condition with a standard width, and the area seems to be a residential low-density zone.",2026-06-24 04:25:23,2026-06-24 06:56:05
2043,2043,TR/14046,trunk,road,trunk,RURAL,1.230011326,,,0-5%,0.5094763092269327,81.14285714285714,98,0.5722457758567203,138349,1,1,Valid,78.936635,20.8764656,78.9271358,20.8698998,"78.936635,20.8764656,78.9271358,20.8698998",1230.0113263965823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,2044,PR/631,primary,road,primary,RURAL,5.937717084,55,55,0-5%,0.5097256857855361,47,57,0.21251702580938078,6085,1,0,Valid,73.7819288,15.8708742,73.820472,15.8973979,"73.7819288,15.8708742,73.820472,15.8973979",5937.717084372842,4,1,3,0,0,0,0,1,1,0.25,"{""0"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""bicycle"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""bird"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""bench"": 1, ""umbrella"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 2, ""by_class"": {""person"": 2}}}",4,5,dense,0,0,8,8,0,5,5,residential_low,7,8,2,0,0,standard,"The road is surrounded by lush greenery and has a well-maintained road surface, with a slight curve visible in the distance.",2026-06-24 04:25:24,2026-06-24 06:56:10
2045,2045,SE/8219,secondary,road,secondary,RURAL,6.91490147,55,55,0-5%,0.5099750623441397,41,50.75,0.06638751117977071,1633,1,0,Valid,74.2094572,18.5939212,74.2653057,18.5739782,"74.2094572,18.5939212,74.2653057,18.5739782",6914.901469960811,4,0,2,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}}",4,3,sparse,0,0,0,5,0,0,0,open_land,2,0,2,0,0,standard,The road is surrounded by open fields with sparse vegetation and no visible pedestrian paths or street lighting. The road appears to be in good condition with two lanes and standard width.,2026-06-24 04:25:25,2026-06-24 06:56:15
2046,2046,SE/10749,secondary,road,secondary,RURAL,10.797703164,55,55,0-5%,0.5102244389027432,63,74,0.7750886974151039,6117,1,0,Valid,74.7424378,16.8481009,74.6508896,16.8222259,"74.7424378,16.8481009,74.6508896,16.8222259",10797.70316367151,4,0,1,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""train"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""potted plant"": 1}}}",4,3,sparse,2,1,2,6,5,7,6,residential_low,5,7,2,0,0,standard,"The road is moderately shaded by trees, with sparse vegetation and a mix of residential and commercial buildings. The road surface appears in good condition with clear lane markings.",2026-06-24 04:25:26,2026-06-24 06:56:20
2047,2047,TR/12752,trunk,road,trunk,RURAL,1.242214865,55,55,0-5%,0.5104738154613466,72,88,0.8499970884528039,29194,1,0,Valid,78.916128,20.8648346,78.9266636,20.8697102,"78.916128,20.8648346,78.9266636,20.8697102",1242.2148651263833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,2048,TR/10899,trunk,road,trunk,URBAN,1.168090201,40,40,0-5%,0.5107231920199501,16,23,0,0,1,0,Valid,74.2262353,16.7028553,74.2183048,16.7067713,"74.2262353,16.7028553,74.2183048,16.7067713",1168.0902009382348,4,22,20,6,4,0,12,0,10,5.5,"{""0"": {""vehicles"": 5, ""pedestrians"": 3, ""by_class"": {""traffic light"": 1, ""person"": 3, ""motorcycle"": 5}}, ""90"": {""vehicles"": 10, ""pedestrians"": 5, ""by_class"": {""car"": 5, ""truck"": 1, ""person"": 5, ""motorcycle"": 4}}, ""180"": {""vehicles"": 4, ""pedestrians"": 2, ""by_class"": {""motorcycle"": 2, ""car"": 1, ""person"": 2, ""truck"": 1}}, ""270"": {""vehicles"": 3, ""pedestrians"": 10, ""by_class"": {""stop sign"": 1, ""person"": 10, ""motorcycle"": 1, ""truck"": 2}}}",4,8,dense,7,2,8,6,5,8,7,mixed,7,6,2,0,1,standard,"The street is lined with trees and has a mix of residential and commercial buildings, with moderate pedestrian activity and some traffic.",2026-06-24 04:25:27,2026-06-24 06:56:25
2049,2049,SE/8196,secondary,road,secondary,URBAN,2.147826905,45,45,0-5%,0.5109725685785537,26,36,0,0,1,0,Valid,75.9314251,17.6246348,75.9177004,17.6388998,"75.9314251,17.6246348,75.9177004,17.6388998",2147.8269047682265,4,7,9,4,0,0,3,0,4,1.75,"{""0"": {""vehicles"": 2, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 2}}, ""90"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1}}, ""180"": {""vehicles"": 4, ""pedestrians"": 2, ""by_class"": {""car"": 4, ""person"": 2}}, ""270"": {""vehicles"": 0, ""pedestrians"": 4, ""by_class"": {""person"": 4, ""train"": 1}}}",4,7,moderate,5,2,6,6,5,7,6,mixed,7,6,2,0,0,standard,The road is moderately shaded with trees and has a mix of residential and commercial buildings along the sides.,2026-06-24 04:25:28,2026-06-24 06:56:31
2050,2050,PR/3313,primary,road,primary,URBAN,17.943483452,40,40,0-5%,0.5112219451371571,43,51,0.6499372647427855,1554,1,0,Valid,76.5750673,20.6926877,76.5750437,20.6927645,"76.5750673,20.6926877,76.5750437,20.6927645",17943.4834520918,4,4,2,0,1,0,1,2,3,1.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""giraffe"": 1}}, ""90"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""fire hydrant"": 1, ""bicycle"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""270"": {""vehicles"": 3, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1, ""bicycle"": 1, ""truck"": 1}}}",4,6,moderate,2,2,3,5,3,5,5,residential_low,5,2,2,0,0,standard,"The road is surrounded by trees and vegetation, with a mix of residential and commercial buildings nearby. The road appears to be in good condition with some visible lane markings.",2026-06-24 04:25:29,2026-06-24 06:56:36
2051,2051,SE/5339,secondary,road,secondary,RURAL,14.16183519,55,55,0-5%,0.5114713216957606,35.5,41.5,0,0,1,0,Valid,73.7681347,18.7982277,73.6659082,18.8581564,"73.7681347,18.7982277,73.6659082,18.8581564",14161.835189711925,4,2,3,1,0,0,1,0,1,0.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 3, ""by_class"": {""person"": 3}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1}}, ""270"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1, ""scissors"": 1}}}",4,1,sparse,0,0,0,5,5,5,5,industrial,2,0,2,0,0,standard,The road is in good condition with a moderate amount of industrial buildings and some sparse greenery.,2026-06-24 04:25:29,2026-06-24 06:56:41
